Timestamp,c59c1380-873d-4ab2-b1cf-b29300ac4f72,49fa9921-5ff8-436b-be58-b29300ac4f73
2025-03-13 09:25:00+00:00,277.6,274.9
2025-03-13 09:30:00+00:00,266.65,264.7
2025-03-13 09:35:00+00:00,269.3,267.6
2025-03-13 09:40:00+00:00,272.0,269.6
2025-03-13 09:45:00+00:00,269.2,267.3
2025-03-13 09:50:00+00:00,269.2,266.45
2025-03-13 09:55:00+00:00,272.5,270.0
2025-03-13 10:00:00+00:00,274.65,272.35
2025-03-13 10:05:00+00:00,277.5,276.35
2025-03-13 10:10:00+00:00,276.65,274.0
2025-03-13 10:15:00+00:00,268.9,266.1
2025-03-13 10:20:00+00:00,267.15,265.15
2025-03-13 10:25:00+00:00,272.1,269.5
2025-03-13 10:30:00+00:00,272.25,270.25
2025-03-13 10:35:00+00:00,271.65,269.7
2025-03-13 10:40:00+00:00,270.9,268.4
2025-03-13 10:45:00+00:00,273.1,271.45
2025-03-13 10:50:00+00:00,274.05,271.35
2025-03-13 10:55:00+00:00,275.1,273.0
2025-03-13 11:00:00+00:00,271.5,269.6
2025-03-13 11:05:00+00:00,272.65,270.5
2025-03-13 11:10:00+00:00,270.2,268.25
2025-03-13 11:15:00+00:00,267.85,265.25
2025-03-13 11:20:00+00:00,268.35,265.95
2025-03-13 11:25:00+00:00,264.75,262.45
2025-03-13 11:30:00+00:00,275.15,272.9
2025-03-13 11:35:00+00:00,270.0,268.9
2025-03-13 11:40:00+00:00,271.15,268.65
2025-03-13 11:45:00+00:00,268.45,266.1
2025-03-13 11:50:00+00:00,266.0,263.55
2025-03-13 11:55:00+00:00,267.65,265.55
2025-03-13 12:00:00+00:00,272.55,271.0
2025-03-13 12:05:00+00:00,268.15,265.5
2025-03-13 12:10:00+00:00,269.4,267.4
2025-03-13 12:15:00+00:00,270.5,267.7
2025-03-13 12:20:00+00:00,269.7,267.3
2025-03-13 12:25:00+00:00,277.6,275.95
2025-03-13 12:30:00+00:00,274.1,271.2
2025-03-13 12:35:00+00:00,277.65,275.8
2025-03-13 12:40:00+00:00,276.95,274.65
2025-03-13 12:45:00+00:00,280.65,278.4
2025-03-13 12:50:00+00:00,273.35,270.95
2025-03-13 12:55:00+00:00,269.9,267.8
2025-03-13 13:00:00+00:00,273.55,271.2
2025-03-13 13:05:00+00:00,276.5,274.45
2025-03-13 13:10:00+00:00,275.3,272.75
2025-03-13 13:15:00+00:00,274.55,272.25
2025-03-13 13:20:00+00:00,278.0,277.0
2025-03-13 13:25:00+00:00,276.0,274.3
2025-03-13 13:30:00+00:00,275.5,273.3
2025-03-13 13:35:00+00:00,275.35,273.3
2025-03-13 13:40:00+00:00,289.8,287.85
2025-03-13 13:45:00+00:00,282.25,279.8
2025-03-13 13:50:00+00:00,279.45,277.45
2025-03-13 13:55:00+00:00,281.9,280.05
2025-03-13 14:00:00+00:00,274.95,272.7
2025-03-13 14:05:00+00:00,275.4,273.4
2025-03-13 14:10:00+00:00,278.75,276.3
2025-03-13 14:15:00+00:00,277.2,275.3
2025-03-13 14:20:00+00:00,273.95,271.55
2025-03-13 14:25:00+00:00,256.35,253.95
2025-03-13 14:30:00+00:00,0.0,0.0
2025-03-13 14:35:00+00:00,0.0,0.0
2025-03-13 14:40:00+00:00,239.25,238.75
2025-03-13 14:45:00+00:00,268.95,266.25
2025-03-13 14:50:00+00:00,277.8,275.95
2025-03-13 14:55:00+00:00,275.05,272.7
2025-03-13 15:00:00+00:00,272.1,269.0
2025-03-13 15:05:00+00:00,273.3,269.75
2025-03-13 15:10:00+00:00,273.1,270.6
2025-03-13 15:15:00+00:00,268.4,266.1
2025-03-13 15:20:00+00:00,268.3,265.8
2025-03-13 15:25:00+00:00,275.3,272.5
2025-03-13 15:30:00+00:00,274.5,272.0
2025-03-13 15:35:00+00:00,274.25,271.55
2025-03-13 15:40:00+00:00,270.0,267.35
2025-03-13 15:45:00+00:00,273.55,271.15
2025-03-13 15:50:00+00:00,274.55,271.95
2025-03-13 15:55:00+00:00,84.55,83.7
2025-03-13 16:00:00+00:00,0.0,0.0
2025-03-13 16:05:00+00:00,163.9,163.35
2025-03-13 16:10:00+00:00,277.2,274.35
2025-03-13 16:15:00+00:00,274.75,272.65
2025-03-13 16:20:00+00:00,271.75,268.9
2025-03-13 16:25:00+00:00,272.35,269.5
2025-03-13 16:30:00+00:00,271.05,267.55
2025-03-13 16:35:00+00:00,274.5,272.15
2025-03-13 16:40:00+00:00,277.7,275.35
2025-03-13 16:45:00+00:00,279.85,277.45
2025-03-13 16:50:00+00:00,280.5,278.95
2025-03-13 16:55:00+00:00,281.95,279.25
2025-03-13 17:00:00+00:00,276.5,273.6
2025-03-13 17:05:00+00:00,275.95,273.35
2025-03-13 17:10:00+00:00,279.65,276.35
2025-03-13 17:15:00+00:00,233.45,231.15
2025-03-13 17:20:00+00:00,277.1,274.7
2025-03-13 17:25:00+00:00,282.4,280.25
2025-03-13 17:30:00+00:00,279.35,277.05
2025-03-13 17:35:00+00:00,280.25,278.35
2025-03-13 17:40:00+00:00,217.2,215.85
2025-03-13 17:45:00+00:00,273.05,271.2
2025-03-13 17:50:00+00:00,218.9,216.8
2025-03-13 17:55:00+00:00,269.15,267.2
2025-03-13 18:00:00+00:00,274.9,272.9
2025-03-13 18:05:00+00:00,205.0,203.9
2025-03-13 18:10:00+00:00,270.05,267.45
2025-03-13 18:15:00+00:00,234.25,232.35
2025-03-13 18:20:00+00:00,273.55,270.4
2025-03-13 18:25:00+00:00,246.45,244.35
2025-03-13 18:30:00+00:00,162.6,159.45
2025-03-13 18:35:00+00:00,275.25,272.15
2025-03-13 18:40:00+00:00,273.75,271.35
2025-03-13 18:45:00+00:00,278.15,275.1
2025-03-13 18:50:00+00:00,275.0,272.95
2025-03-13 18:55:00+00:00,240.3,238.45
2025-03-13 19:00:00+00:00,233.35,231.5
2025-03-13 19:05:00+00:00,259.55,256.85
2025-03-13 19:10:00+00:00,250.1,247.15
2025-03-13 19:15:00+00:00,275.4,273.75
2025-03-13 19:20:00+00:00,214.5,212.25
2025-03-13 19:25:00+00:00,269.5,266.9
2025-03-13 19:30:00+00:00,163.9,162.05
2025-03-13 19:35:00+00:00,242.95,241.4
2025-03-13 19:40:00+00:00,269.2,267.05
2025-03-13 19:45:00+00:00,272.15,269.55
2025-03-13 19:50:00+00:00,272.6,269.5
2025-03-13 19:55:00+00:00,269.35,267.5
2025-03-13 20:00:00+00:00,173.1,171.6
2025-03-13 20:05:00+00:00,269.7,266.65
2025-03-13 20:10:00+00:00,190.0,188.55
2025-03-13 20:15:00+00:00,0.0,0.0
2025-03-13 20:20:00+00:00,245.95,244.45
2025-03-13 20:25:00+00:00,25.1,25.0
2025-03-13 20:30:00+00:00,122.4,119.95
2025-03-13 20:35:00+00:00,274.35,272.1
2025-03-13 20:40:00+00:00,273.3,271.0
2025-03-13 20:45:00+00:00,272.75,270.35
2025-03-13 20:50:00+00:00,273.0,271.05
2025-03-13 20:55:00+00:00,272.95,271.05
2025-03-13 21:00:00+00:00,268.4,265.8
2025-03-13 21:05:00+00:00,275.2,273.2
2025-03-13 21:10:00+00:00,270.55,267.45
2025-03-13 21:15:00+00:00,275.15,272.55
2025-03-13 21:20:00+00:00,276.65,274.95
2025-03-13 21:25:00+00:00,272.55,270.45
2025-03-13 21:30:00+00:00,278.7,276.65
2025-03-13 21:35:00+00:00,275.65,273.35
2025-03-13 21:40:00+00:00,277.4,275.8
2025-03-13 21:45:00+00:00,192.65,191.0
2025-03-13 21:50:00+00:00,0.0,0.0
2025-03-13 21:55:00+00:00,191.5,190.0
2025-03-13 22:00:00+00:00,284.3,281.55
2025-03-13 22:05:00+00:00,283.85,280.5
2025-03-13 22:10:00+00:00,280.0,278.4
2025-03-13 22:15:00+00:00,278.3,276.5
2025-03-13 22:20:00+00:00,282.15,279.3
2025-03-13 22:25:00+00:00,277.2,274.85
2025-03-13 22:30:00+00:00,278.1,275.15
2025-03-13 22:35:00+00:00,26.3,26.05
2025-03-13 22:40:00+00:00,182.0,180.8
2025-03-13 22:45:00+00:00,269.7,266.75
2025-03-13 22:50:00+00:00,0.0,0.0
2025-03-13 22:55:00+00:00,0.0,0.0
2025-03-13 23:00:00+00:00,0.0,0.0
2025-03-13 23:05:00+00:00,0.0,0.0
2025-03-13 23:10:00+00:00,0.0,0.0
2025-03-13 23:15:00+00:00,0.0,0.0
2025-03-13 23:20:00+00:00,254.75,253.5
2025-03-13 23:25:00+00:00,277.5,275.1
2025-03-13 23:30:00+00:00,282.45,279.95
2025-03-13 23:35:00+00:00,282.95,280.2
2025-03-13 23:40:00+00:00,283.15,280.5
2025-03-13 23:45:00+00:00,280.45,278.0
2025-03-13 23:50:00+00:00,287.9,286.2
2025-03-13 23:55:00+00:00,281.4,279.3
2025-03-14 00:00:00+00:00,283.6,281.2
2025-03-14 00:05:00+00:00,277.9,275.9
2025-03-14 00:10:00+00:00,282.15,279.3
2025-03-14 00:15:00+00:00,279.25,276.7
2025-03-14 00:20:00+00:00,278.9,276.95
2025-03-14 00:25:00+00:00,283.25,280.75
2025-03-14 00:30:00+00:00,283.4,280.3
2025-03-14 00:35:00+00:00,281.4,279.5
2025-03-14 00:40:00+00:00,276.5,274.4
2025-03-14 00:45:00+00:00,279.2,276.6
2025-03-14 00:50:00+00:00,83.1,82.65
2025-03-14 00:55:00+00:00,233.15,230.55
2025-03-14 01:00:00+00:00,0.0,0.0
2025-03-14 01:05:00+00:00,0.0,0.0
2025-03-14 01:10:00+00:00,0.0,0.0
2025-03-14 01:15:00+00:00,0.0,0.0
2025-03-14 01:20:00+00:00,0.0,0.0
2025-03-14 01:25:00+00:00,0.0,0.0
2025-03-14 01:30:00+00:00,0.0,0.0
2025-03-14 01:35:00+00:00,0.0,0.0
2025-03-14 01:40:00+00:00,0.0,0.0
2025-03-14 01:45:00+00:00,0.0,0.0
2025-03-14 01:50:00+00:00,0.0,0.0
2025-03-14 01:55:00+00:00,0.0,0.0
2025-03-14 02:00:00+00:00,0.0,0.0
2025-03-14 02:05:00+00:00,0.0,0.0
2025-03-14 02:10:00+00:00,0.0,0.0
2025-03-14 02:15:00+00:00,0.0,0.0
2025-03-14 02:20:00+00:00,0.0,0.0
2025-03-14 02:25:00+00:00,0.0,0.0
2025-03-14 02:30:00+00:00,0.0,0.0
2025-03-14 02:35:00+00:00,0.0,0.0
2025-03-14 02:40:00+00:00,0.0,0.0
2025-03-14 02:45:00+00:00,0.0,0.0
2025-03-14 02:50:00+00:00,0.0,0.0
2025-03-14 02:55:00+00:00,0.0,0.0
2025-03-14 03:00:00+00:00,0.0,0.0
2025-03-14 03:05:00+00:00,0.0,0.0
2025-03-14 03:10:00+00:00,0.0,0.0
2025-03-14 03:15:00+00:00,0.0,0.0
2025-03-14 03:20:00+00:00,0.0,0.0
2025-03-14 03:25:00+00:00,0.0,0.0
2025-03-14 03:30:00+00:00,0.0,0.0
2025-03-14 03:35:00+00:00,0.0,0.0
2025-03-14 03:40:00+00:00,0.0,0.0
2025-03-14 03:45:00+00:00,0.0,0.0
2025-03-14 03:50:00+00:00,0.0,0.0
2025-03-14 03:55:00+00:00,0.0,0.0
2025-03-14 04:00:00+00:00,0.0,0.0
2025-03-14 04:05:00+00:00,0.0,0.0
2025-03-14 04:10:00+00:00,0.0,0.0
2025-03-14 04:15:00+00:00,0.0,0.0
2025-03-14 04:20:00+00:00,0.0,0.0
2025-03-14 04:25:00+00:00,0.0,0.0
2025-03-14 04:30:00+00:00,0.0,0.0
2025-03-14 04:35:00+00:00,0.0,0.0
2025-03-14 04:40:00+00:00,0.0,0.0
2025-03-14 04:45:00+00:00,0.0,0.0
2025-03-14 04:50:00+00:00,0.0,0.0
2025-03-14 04:55:00+00:00,0.0,0.0
2025-03-14 05:00:00+00:00,0.0,0.0
2025-03-14 05:05:00+00:00,0.0,0.0
2025-03-14 05:10:00+00:00,0.0,0.0
2025-03-14 05:15:00+00:00,0.0,0.0
2025-03-14 05:20:00+00:00,0.0,0.0
2025-03-14 05:25:00+00:00,0.0,0.0
2025-03-14 05:30:00+00:00,0.0,0.0
2025-03-14 05:35:00+00:00,0.0,0.0
2025-03-14 05:40:00+00:00,0.0,0.0
2025-03-14 05:45:00+00:00,0.0,0.0
2025-03-14 05:50:00+00:00,0.0,0.0
2025-03-14 05:55:00+00:00,0.0,0.0
2025-03-14 06:00:00+00:00,0.0,0.0
2025-03-14 06:05:00+00:00,0.0,0.0
2025-03-14 06:10:00+00:00,0.0,0.0
2025-03-14 06:15:00+00:00,0.0,0.0
2025-03-14 06:20:00+00:00,0.0,0.0
2025-03-14 06:25:00+00:00,0.0,0.0
2025-03-14 06:30:00+00:00,0.0,0.0
2025-03-14 06:35:00+00:00,0.0,0.0
2025-03-14 06:40:00+00:00,0.0,0.0
2025-03-14 06:45:00+00:00,0.0,0.0
2025-03-14 06:50:00+00:00,0.0,0.0
2025-03-14 06:55:00+00:00,0.0,0.0
2025-03-14 07:00:00+00:00,0.0,0.0
2025-03-14 07:05:00+00:00,85.55,84.75
2025-03-14 07:10:00+00:00,280.25,276.85
2025-03-14 07:15:00+00:00,286.65,283.9
2025-03-14 07:20:00+00:00,290.45,288.05
2025-03-14 07:25:00+00:00,282.95,282.0
2025-03-14 07:30:00+00:00,283.25,280.65
2025-03-14 07:35:00+00:00,281.65,279.9
2025-03-14 07:40:00+00:00,280.3,278.1
2025-03-14 07:45:00+00:00,284.15,281.5
2025-03-14 07:50:00+00:00,286.85,283.55
2025-03-14 07:55:00+00:00,288.35,286.55
2025-03-14 08:00:00+00:00,287.4,286.5
2025-03-14 08:05:00+00:00,282.1,279.8
2025-03-14 08:10:00+00:00,274.35,271.3
2025-03-14 08:15:00+00:00,93.05,91.75
2025-03-14 08:20:00+00:00,227.85,225.9
2025-03-14 08:25:00+00:00,268.05,265.85
2025-03-14 08:30:00+00:00,220.35,219.2
2025-03-14 08:35:00+00:00,271.75,269.25
2025-03-14 08:40:00+00:00,277.5,274.65
2025-03-14 08:45:00+00:00,280.2,277.65
2025-03-14 08:50:00+00:00,283.55,280.6
2025-03-14 08:55:00+00:00,282.55,279.45
2025-03-14 09:00:00+00:00,279.55,276.95
2025-03-14 09:05:00+00:00,281.4,278.6
2025-03-14 09:10:00+00:00,286.55,283.75
2025-03-14 09:15:00+00:00,288.75,286.05
2025-03-14 09:20:00+00:00,285.9,283.9
2025-03-14 09:25:00+00:00,285.65,282.6
2025-03-14 09:30:00+00:00,284.15,281.95
2025-03-14 09:35:00+00:00,281.2,279.1
2025-03-14 09:40:00+00:00,280.1,276.5
2025-03-14 09:45:00+00:00,284.4,281.0
2025-03-14 09:50:00+00:00,282.2,280.0
2025-03-14 09:55:00+00:00,283.65,280.55
2025-03-14 10:00:00+00:00,281.65,279.15
2025-03-14 10:05:00+00:00,282.1,278.85
2025-03-14 10:10:00+00:00,276.7,274.95
2025-03-14 10:15:00+00:00,274.2,272.25
2025-03-14 10:20:00+00:00,275.8,273.5
2025-03-14 10:25:00+00:00,277.75,275.05
2025-03-14 10:30:00+00:00,278.5,276.1
2025-03-14 10:35:00+00:00,279.9,278.05
2025-03-14 10:40:00+00:00,281.5,279.4
2025-03-14 10:45:00+00:00,281.95,279.3
2025-03-14 10:50:00+00:00,284.4,281.6
2025-03-14 10:55:00+00:00,281.7,279.15
2025-03-14 11:00:00+00:00,282.45,279.85
2025-03-14 11:05:00+00:00,278.8,276.25
2025-03-14 11:10:00+00:00,283.35,280.5
2025-03-14 11:15:00+00:00,282.6,280.45
2025-03-14 11:20:00+00:00,280.6,278.65
2025-03-14 11:25:00+00:00,284.6,282.2
2025-03-14 11:30:00+00:00,281.9,278.8
2025-03-14 11:35:00+00:00,279.2,276.65
2025-03-14 11:40:00+00:00,278.5,275.9
2025-03-14 11:45:00+00:00,281.5,278.15
2025-03-14 11:50:00+00:00,276.7,274.95
2025-03-14 11:55:00+00:00,276.3,273.5
2025-03-14 12:00:00+00:00,280.2,277.9
2025-03-14 12:05:00+00:00,169.2,167.3
2025-03-14 12:10:00+00:00,151.3,152.05
2025-03-14 12:15:00+00:00,282.1,279.7
2025-03-14 12:20:00+00:00,282.1,278.35
2025-03-14 12:25:00+00:00,281.85,279.15
2025-03-14 12:30:00+00:00,283.95,281.15
2025-03-14 12:35:00+00:00,283.35,280.25
2025-03-14 12:40:00+00:00,283.45,281.15
2025-03-14 12:45:00+00:00,286.1,283.2
2025-03-14 12:50:00+00:00,285.15,282.55
2025-03-14 12:55:00+00:00,279.5,276.1
2025-03-14 13:00:00+00:00,283.05,279.95
2025-03-14 13:05:00+00:00,281.9,279.2
2025-03-14 13:10:00+00:00,284.95,281.75
2025-03-14 13:15:00+00:00,283.2,280.15
2025-03-14 13:20:00+00:00,274.1,271.15
2025-03-14 13:25:00+00:00,282.95,280.85
2025-03-14 13:30:00+00:00,287.5,284.85
2025-03-14 13:35:00+00:00,283.95,281.55
2025-03-14 13:40:00+00:00,286.1,283.25
2025-03-14 13:45:00+00:00,282.2,279.45
2025-03-14 13:50:00+00:00,279.8,276.5
2025-03-14 13:55:00+00:00,284.4,281.1
2025-03-14 14:00:00+00:00,277.9,275.25
2025-03-14 14:05:00+00:00,281.5,279.8
2025-03-14 14:10:00+00:00,284.0,281.55
2025-03-14 14:15:00+00:00,282.85,280.2
2025-03-14 14:20:00+00:00,283.8,281.1
2025-03-14 14:25:00+00:00,284.7,282.5
2025-03-14 14:30:00+00:00,281.65,278.25
2025-03-14 14:35:00+00:00,280.05,276.15
2025-03-14 14:40:00+00:00,284.25,282.2
2025-03-14 14:45:00+00:00,285.85,283.15
2025-03-14 14:50:00+00:00,283.55,280.65
2025-03-14 14:55:00+00:00,280.55,277.7
2025-03-14 15:00:00+00:00,281.75,279.1
2025-03-14 15:05:00+00:00,280.55,278.45
2025-03-14 15:10:00+00:00,282.6,279.45
2025-03-14 15:15:00+00:00,280.25,276.9
2025-03-14 15:20:00+00:00,282.25,279.3
2025-03-14 15:25:00+00:00,277.5,274.2
2025-03-14 15:30:00+00:00,281.65,279.0
2025-03-14 15:35:00+00:00,286.55,283.3
2025-03-14 15:40:00+00:00,112.55,111.1
2025-03-14 15:45:00+00:00,0.0,0.0
2025-03-14 15:50:00+00:00,0.0,0.0
2025-03-14 15:55:00+00:00,0.0,0.0
2025-03-14 16:00:00+00:00,0.0,0.0
2025-03-14 16:05:00+00:00,0.0,0.0
2025-03-14 16:10:00+00:00,0.0,0.0
2025-03-14 16:15:00+00:00,0.0,0.0
2025-03-14 16:20:00+00:00,65.65,58.7
2025-03-14 16:25:00+00:00,274.6,272.0
2025-03-14 16:30:00+00:00,274.15,271.55
2025-03-14 16:35:00+00:00,272.25,270.65
2025-03-14 16:40:00+00:00,270.35,266.65
2025-03-14 16:45:00+00:00,275.95,273.6
2025-03-14 16:50:00+00:00,278.8,276.3
2025-03-14 16:55:00+00:00,278.7,276.2
2025-03-14 17:00:00+00:00,280.9,279.2
2025-03-14 17:05:00+00:00,281.85,279.15
2025-03-14 17:10:00+00:00,282.1,280.05
2025-03-14 17:15:00+00:00,282.25,279.8
2025-03-14 17:20:00+00:00,284.45,282.05
2025-03-14 17:25:00+00:00,280.6,277.95
2025-03-14 17:30:00+00:00,281.65,279.55
2025-03-14 17:35:00+00:00,281.55,279.4
2025-03-14 17:40:00+00:00,282.2,279.65
2025-03-14 17:45:00+00:00,136.75,135.3
2025-03-14 17:50:00+00:00,0.0,0.0
2025-03-14 17:55:00+00:00,0.0,0.0
2025-03-14 18:00:00+00:00,0.0,0.0
2025-03-14 18:05:00+00:00,0.0,0.0
2025-03-14 18:10:00+00:00,0.0,0.0
2025-03-14 18:15:00+00:00,0.0,0.0
2025-03-14 18:20:00+00:00,0.0,0.0
2025-03-14 18:25:00+00:00,0.0,0.0
2025-03-14 18:30:00+00:00,0.0,0.0
2025-03-14 18:35:00+00:00,0.0,0.0
2025-03-14 18:40:00+00:00,0.0,0.0
2025-03-14 18:45:00+00:00,0.0,0.0
2025-03-14 18:50:00+00:00,0.0,0.0
2025-03-14 18:55:00+00:00,0.0,0.0
2025-03-14 19:00:00+00:00,0.0,0.0
2025-03-14 19:05:00+00:00,0.0,0.0
2025-03-14 19:10:00+00:00,0.0,0.0
2025-03-14 19:15:00+00:00,0.0,0.0
2025-03-14 19:20:00+00:00,0.0,0.0
2025-03-14 19:25:00+00:00,0.0,0.0
2025-03-14 19:30:00+00:00,0.0,0.0
2025-03-14 19:35:00+00:00,0.0,0.0
2025-03-14 19:40:00+00:00,0.0,0.0
2025-03-14 19:45:00+00:00,0.0,0.0
2025-03-14 19:50:00+00:00,0.0,0.0
2025-03-14 19:55:00+00:00,0.0,0.0
2025-03-14 20:00:00+00:00,0.0,0.0
2025-03-14 20:05:00+00:00,0.0,0.0
2025-03-14 20:10:00+00:00,0.0,0.0
2025-03-14 20:15:00+00:00,0.0,0.0
2025-03-14 20:20:00+00:00,0.0,0.0
2025-03-14 20:25:00+00:00,0.0,0.0
2025-03-14 20:30:00+00:00,0.0,0.0
2025-03-14 20:35:00+00:00,61.75,61.7
2025-03-14 20:40:00+00:00,271.25,268.95
2025-03-14 20:45:00+00:00,277.95,275.3
2025-03-14 20:50:00+00:00,276.1,273.6
2025-03-14 20:55:00+00:00,280.35,278.75
2025-03-14 21:00:00+00:00,283.7,281.4
2025-03-14 21:05:00+00:00,281.5,278.75
2025-03-14 21:10:00+00:00,276.05,273.8
2025-03-14 21:15:00+00:00,277.0,273.85
2025-03-14 21:20:00+00:00,277.1,274.55
2025-03-14 21:25:00+00:00,281.05,278.45
2025-03-14 21:30:00+00:00,280.3,278.35
2025-03-14 21:35:00+00:00,280.3,277.8
2025-03-14 21:40:00+00:00,279.7,276.85
2025-03-14 21:45:00+00:00,281.45,278.85
2025-03-14 21:50:00+00:00,285.6,282.9
2025-03-14 21:55:00+00:00,282.2,279.35
2025-03-14 22:00:00+00:00,280.4,278.65
2025-03-14 22:05:00+00:00,280.85,278.85
2025-03-14 22:10:00+00:00,277.0,274.5
2025-03-14 22:15:00+00:00,280.95,279.15
2025-03-14 22:20:00+00:00,280.45,277.65
2025-03-14 22:25:00+00:00,284.35,282.05
2025-03-14 22:30:00+00:00,284.55,281.5
2025-03-14 22:35:00+00:00,276.55,274.05
2025-03-14 22:40:00+00:00,276.25,273.2
2025-03-14 22:45:00+00:00,280.3,277.6
2025-03-14 22:50:00+00:00,279.5,276.85
2025-03-14 22:55:00+00:00,283.8,280.2
2025-03-14 23:00:00+00:00,283.8,282.4
2025-03-14 23:05:00+00:00,282.65,280.0
2025-03-14 23:10:00+00:00,279.95,277.2
2025-03-14 23:15:00+00:00,280.85,278.35
2025-03-14 23:20:00+00:00,281.95,279.35
2025-03-14 23:25:00+00:00,282.55,280.2
2025-03-14 23:30:00+00:00,282.65,280.1
2025-03-14 23:35:00+00:00,277.25,274.85
2025-03-14 23:40:00+00:00,278.3,275.95
2025-03-14 23:45:00+00:00,273.85,270.75
2025-03-14 23:50:00+00:00,278.9,276.65
2025-03-14 23:55:00+00:00,279.9,276.95
2025-03-15 00:00:00+00:00,285.75,283.35
2025-03-15 00:05:00+00:00,282.7,280.55
2025-03-15 00:10:00+00:00,281.85,279.7
2025-03-15 00:15:00+00:00,282.6,280.3
2025-03-15 00:20:00+00:00,276.95,274.25
2025-03-15 00:25:00+00:00,273.5,270.7
2025-03-15 00:30:00+00:00,65.5,64.8
2025-03-15 00:35:00+00:00,136.1,135.1
2025-03-15 00:40:00+00:00,277.7,276.0
2025-03-15 00:45:00+00:00,39.7,39.35
2025-03-15 00:50:00+00:00,0.0,0.0
2025-03-15 00:55:00+00:00,0.0,0.0
2025-03-15 01:00:00+00:00,219.4,217.5
2025-03-15 01:05:00+00:00,277.85,275.6
2025-03-15 01:10:00+00:00,281.15,278.85
2025-03-15 01:15:00+00:00,284.5,281.7
2025-03-15 01:20:00+00:00,290.3,287.85
2025-03-15 01:25:00+00:00,95.75,94.4
2025-03-15 01:30:00+00:00,0.0,0.0
2025-03-15 01:35:00+00:00,0.0,0.0
2025-03-15 01:40:00+00:00,0.0,0.0
2025-03-15 01:45:00+00:00,0.0,0.0
2025-03-15 01:50:00+00:00,190.75,191.0
2025-03-15 01:55:00+00:00,283.05,280.35
2025-03-15 02:00:00+00:00,288.55,285.45
2025-03-15 02:05:00+00:00,291.4,288.75
2025-03-15 02:10:00+00:00,290.55,288.3
2025-03-15 02:15:00+00:00,295.25,292.4
2025-03-15 02:20:00+00:00,302.0,299.85
2025-03-15 02:25:00+00:00,291.85,289.45
2025-03-15 02:30:00+00:00,290.35,287.2
2025-03-15 02:35:00+00:00,290.85,288.75
2025-03-15 02:40:00+00:00,292.1,288.8
2025-03-15 02:45:00+00:00,299.2,297.1
2025-03-15 02:50:00+00:00,296.55,294.0
2025-03-15 02:55:00+00:00,293.05,290.45
2025-03-15 03:00:00+00:00,288.25,285.5
2025-03-15 03:05:00+00:00,283.6,280.9
2025-03-15 03:10:00+00:00,195.45,191.25
2025-03-15 03:15:00+00:00,297.4,294.8
2025-03-15 03:20:00+00:00,296.05,293.3
2025-03-15 03:25:00+00:00,296.2,292.9
2025-03-15 03:30:00+00:00,0.0,0.0
2025-03-15 03:35:00+00:00,0.0,0.0
2025-03-15 03:40:00+00:00,0.0,0.0
2025-03-15 03:45:00+00:00,134.9,134.7
2025-03-15 03:50:00+00:00,293.25,290.55
2025-03-15 03:55:00+00:00,296.2,292.9
2025-03-15 04:00:00+00:00,299.6,297.2
2025-03-15 04:05:00+00:00,298.0,295.3
2025-03-15 04:10:00+00:00,299.6,297.35
2025-03-15 04:15:00+00:00,298.4,296.4
2025-03-15 04:20:00+00:00,302.15,298.75
2025-03-15 04:25:00+00:00,297.25,295.0
2025-03-15 04:30:00+00:00,300.5,297.65
2025-03-15 04:35:00+00:00,303.35,300.1
2025-03-15 04:40:00+00:00,302.1,298.7
2025-03-15 04:45:00+00:00,299.5,298.0
2025-03-15 04:50:00+00:00,297.6,295.95
2025-03-15 04:55:00+00:00,299.2,297.15
2025-03-15 05:00:00+00:00,297.75,294.7
2025-03-15 05:05:00+00:00,295.7,293.2
2025-03-15 05:10:00+00:00,294.3,291.95
2025-03-15 05:15:00+00:00,296.4,293.9
2025-03-15 05:20:00+00:00,297.55,295.55
2025-03-15 05:25:00+00:00,300.05,297.75
2025-03-15 05:30:00+00:00,303.45,301.05
2025-03-15 05:35:00+00:00,298.0,295.85
2025-03-15 05:40:00+00:00,300.25,297.3
2025-03-15 05:45:00+00:00,292.1,289.15
2025-03-15 05:50:00+00:00,51.3,50.75
2025-03-15 05:55:00+00:00,0.0,0.0
2025-03-15 06:00:00+00:00,0.0,0.0
2025-03-15 06:05:00+00:00,0.0,0.0
2025-03-15 06:10:00+00:00,0.0,0.0
2025-03-15 06:15:00+00:00,42.55,43.0
2025-03-15 06:20:00+00:00,290.75,288.45
2025-03-15 06:25:00+00:00,292.95,290.6
2025-03-15 06:30:00+00:00,300.5,297.25
2025-03-15 06:35:00+00:00,304.5,301.7
2025-03-15 06:40:00+00:00,308.75,305.3
2025-03-15 06:45:00+00:00,308.85,306.85
2025-03-15 06:50:00+00:00,305.2,302.0
2025-03-15 06:55:00+00:00,298.75,296.05
2025-03-15 07:00:00+00:00,296.5,293.9
2025-03-15 07:05:00+00:00,296.2,293.95
2025-03-15 07:10:00+00:00,303.6,301.1
2025-03-15 07:15:00+00:00,302.05,299.05
2025-03-15 07:20:00+00:00,296.65,294.55
2025-03-15 07:25:00+00:00,300.5,297.7
2025-03-15 07:30:00+00:00,291.5,288.7
2025-03-15 07:35:00+00:00,294.4,292.35
2025-03-15 07:40:00+00:00,297.05,295.1
2025-03-15 07:45:00+00:00,292.25,289.65
